,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5954915028125263,0.5428932188134524,3.7034010887145996,0.809,0.555,0.842,0.844,0.836,0.812,0.835,0.823,0.816,0.642,20.0,93.0,3.0
1,0.7313239985190166,0.5264068897441496,2.6328377723693848,0.8,0.512,0.842,0.844,0.818,0.776,0.824,0.814,0.805,0.571,20.0,93.0,4.0
2,0.5965039669934644,0.5714640294650366,2.815988302230835,0.823,0.59,0.842,0.844,0.836,0.814,0.841,0.827,0.823,0.618,20.0,93.0,5.0
3,0.6158320704474447,0.6391770927965421,3.171625852584839,0.817,0.617,0.842,0.844,0.836,0.806,0.843,0.822,0.825,0.655,20.0,93.0,6.0
4,0.476418259542299,0.5227938244316906,3.4649624824523926,0.799,0.649,0.842,0.844,0.834,0.824,0.834,0.821,0.81,0.645,20.0,93.0,7.0
5,0.5587059452417232,0.5585617850053812,3.609217882156372,0.8,0.671,0.842,0.844,0.835,0.819,0.834,0.824,0.807,0.662,20.0,93.0,8.0
6,0.4913541271342643,0.4623795607628843,4.3760106563568115,0.809,0.733,0.842,0.844,0.833,0.83,0.835,0.829,0.818,0.715,20.0,93.0,9.0
7,0.5058607533982151,0.5322747323133603,4.552252531051636,0.814,0.794,0.842,0.844,0.833,0.828,0.834,0.827,0.818,0.783,20.0,93.0,10.0
8,0.6040053655095499,0.620206510707539,18.65692138671875,0.817,0.806,0.842,0.844,0.836,0.831,0.838,0.836,0.825,0.807,20.0,93.0,11.0
9,0.608686238305105,0.6095789700398724,22.24048614501953,0.821,0.808,0.842,0.844,0.839,0.836,0.842,0.839,0.826,0.809,20.0,93.0,12.0
10,0.614934211289041,0.6121148429269738,7.75954008102417,0.83,0.819,0.842,0.844,0.841,0.839,0.842,0.842,0.837,0.823,20.0,93.0,13.0
11,0.623097108389524,0.6072874088545757,6.551721096038818,0.829,0.82,0.842,0.844,0.835,0.838,0.842,0.838,0.829,0.82,20.0,93.0,14.0
12,0.612879259069002,0.6302114150694906,37.88865780830383,0.842,0.832,0.842,0.844,0.844,0.842,0.844,0.842,0.842,0.83,20.0,93.0,15.0
13,0.60362813393144,0.6284201049522244,46.363893032073975,0.832,0.823,0.842,0.844,0.844,0.843,0.845,0.845,0.836,0.825,20.0,93.0,16.0
14,0.6172045054687827,0.6352434258298083,7.643799781799316,0.831,0.823,0.842,0.844,0.846,0.844,0.842,0.845,0.834,0.824,20.0,93.0,17.0
15,0.6150162440041866,0.6335008755644804,56.57894992828369,0.834,0.826,0.842,0.844,0.844,0.844,0.844,0.842,0.839,0.826,20.0,93.0,18.0
16,0.6302834357094128,0.6346517221958283,67.66731548309326,0.844,0.836,0.842,0.844,0.846,0.844,0.842,0.843,0.843,0.842,20.0,93.0,19.0
17,0.6314421654776845,0.6347070335608997,9.493125438690186,0.843,0.835,0.842,0.844,0.846,0.845,0.842,0.843,0.84,0.838,20.0,93.0,20.0
18,0.6454482334888972,0.654163978761268,10.303757905960083,0.847,0.837,0.842,0.844,0.845,0.843,0.843,0.842,0.848,0.84,20.0,93.0,21.0
19,0.6371303166840468,0.6448580586301043,16.48185443878174,0.839,0.834,0.842,0.844,0.845,0.844,0.843,0.842,0.84,0.836,20.0,93.0,22.0
20,0.6299946388437687,0.6438690723783421,9.095455646514893,0.839,0.838,0.842,0.844,0.841,0.842,0.839,0.838,0.84,0.833,20.0,93.0,23.0
21,0.6350798451912549,0.6615825808583506,9.60354232788086,0.839,0.837,0.842,0.844,0.839,0.842,0.839,0.839,0.839,0.831,20.0,93.0,24.0
22,0.6220661077863978,0.6411304667267994,8.468522071838379,0.845,0.834,0.842,0.844,0.841,0.84,0.841,0.84,0.846,0.826,20.0,93.0,25.0
23,0.6358760635621524,0.6578037380744366,12.409085988998413,0.844,0.835,0.842,0.844,0.842,0.841,0.842,0.841,0.845,0.831,20.0,93.0,26.0
24,0.6362929314769741,0.6598864122797149,11.148356676101685,0.843,0.838,0.842,0.844,0.844,0.839,0.844,0.842,0.846,0.834,20.0,93.0,27.0
25,0.6422079335323869,0.6792837623512812,9.471593379974365,0.843,0.839,0.842,0.844,0.843,0.839,0.84,0.837,0.843,0.829,20.0,93.0,28.0
26,0.6459295715943933,0.6808093460747779,11.755604982376099,0.842,0.839,0.842,0.844,0.838,0.839,0.84,0.838,0.84,0.829,20.0,93.0,29.0
27,0.6516441158150444,0.6750570750306129,11.439054012298584,0.839,0.838,0.842,0.844,0.84,0.837,0.84,0.839,0.839,0.831,20.0,93.0,30.0
28,0.6535377596342984,0.676942785486071,120.63224935531616,0.839,0.838,0.842,0.844,0.84,0.837,0.84,0.839,0.839,0.83,20.0,93.0,31.0
29,0.654420326376085,0.6808448669014114,64.06991958618164,0.841,0.84,0.842,0.844,0.84,0.837,0.842,0.837,0.842,0.83,20.0,93.0,32.0
30,0.6664608974753712,0.685846733397903,8.308609962463379,0.835,0.836,0.842,0.844,0.839,0.834,0.84,0.839,0.837,0.833,20.0,93.0,33.0
31,0.6668600716853214,0.6883843570461254,51.16028308868408,0.837,0.837,0.842,0.844,0.836,0.839,0.839,0.836,0.836,0.832,20.0,93.0,34.0
32,0.6712327580673577,0.6896747575257635,6.075052261352539,0.835,0.833,0.842,0.844,0.84,0.836,0.839,0.838,0.835,0.828,20.0,93.0,35.0
33,0.6724834277990224,0.6925122800686874,7.269015789031982,0.835,0.834,0.842,0.844,0.836,0.837,0.839,0.839,0.836,0.82,20.0,93.0,36.0
34,0.6783745194769919,0.687021353293888,7.590951919555664,0.835,0.835,0.842,0.844,0.836,0.839,0.839,0.84,0.835,0.826,20.0,93.0,37.0
35,0.6795923193331086,0.6900651653995346,11.91372561454773,0.836,0.838,0.842,0.844,0.835,0.837,0.839,0.839,0.837,0.827,20.0,93.0,38.0
36,0.6750835295186933,0.6796740381012731,14.134584188461304,0.84,0.834,0.842,0.844,0.836,0.838,0.839,0.84,0.835,0.827,20.0,93.0,39.0
37,0.6767448157429845,0.6828523895801792,6.86732816696167,0.84,0.836,0.842,0.844,0.838,0.839,0.839,0.84,0.835,0.827,20.0,93.0,40.0
38,0.6791378159260086,0.6854929712863996,5.830660343170166,0.84,0.836,0.842,0.844,0.839,0.838,0.839,0.841,0.834,0.825,20.0,93.0,41.0
39,0.6894001420361513,0.6904295196994489,5.937894821166992,0.839,0.831,0.842,0.844,0.842,0.836,0.839,0.84,0.841,0.822,20.0,93.0,42.0
40,0.6839472786698942,0.6913112855867156,6.2970075607299805,0.841,0.834,0.842,0.844,0.84,0.835,0.84,0.838,0.841,0.83,20.0,93.0,43.0
41,0.6857648969342625,0.6888810826126044,6.1151885986328125,0.841,0.83,0.842,0.844,0.841,0.835,0.843,0.842,0.841,0.829,20.0,93.0,44.0
42,0.6871815054514486,0.6884843692805853,5.10054087638855,0.84,0.831,0.842,0.844,0.843,0.836,0.844,0.841,0.839,0.831,20.0,93.0,45.0
43,0.6887498229393213,0.689867592263816,5.427673816680908,0.84,0.832,0.842,0.844,0.844,0.839,0.843,0.842,0.839,0.831,20.0,93.0,46.0
44,0.6906169792936683,0.6927721632891326,5.300303936004639,0.837,0.835,0.842,0.844,0.84,0.833,0.842,0.841,0.836,0.829,20.0,93.0,47.0
45,0.6926331145625622,0.6957979609296293,6.7730841636657715,0.844,0.828,0.842,0.844,0.842,0.837,0.842,0.843,0.844,0.823,20.0,93.0,48.0
46,0.6920708730578815,0.6997112044022816,6.763154983520508,0.845,0.822,0.842,0.844,0.843,0.834,0.844,0.84,0.846,0.82,20.0,93.0,49.0
47,0.6936970186976452,0.7041760745654485,4.655390977859497,0.843,0.822,0.842,0.844,0.844,0.829,0.844,0.84,0.844,0.817,20.0,93.0,50.0
48,0.6951610093426961,0.7056292760043807,4.309748411178589,0.842,0.822,0.842,0.844,0.843,0.827,0.843,0.838,0.841,0.818,20.0,93.0,51.0
49,0.6929772658595172,0.7056640532035099,2.8903374671936035,0.838,0.83,0.842,0.844,0.842,0.835,0.839,0.837,0.842,0.825,20.0,93.0,52.0
